year,milage,engine_size,price
2000,320000,5.2,50052.89
2001,201569,3.2,47526.37
2020,67418,2.1,74257.34
2003,320000,4.7,53491.02
2021,84357,1.0,68275.52
2015,207321,2.6,61947.81
2005,270348,1.6,44039.51
2024,2287,3.6,91694.08
2013,165489,4.1,68937.67
2010,230488,1.4,49428.88
2018,68047,1.4,65086.7
2017,138040,1.4,63450.86
2020,78066,1.5,68927.89
2016,88098,4.7,81022.26
2026,0,5.2,100049.8
2011,254534,2.2,54262.37
2005,320000,3.7,55641.97
2003,320000,2.2,30715.58
2006,320000,4.5,51035.88
2020,75569,3.6,77571.91
2023,44851,1.3,77096.55
2007,315706,3.7,53394.28
2002,269339,3.8,46098.08
2019,104773,3.2,68998.45
2021,43315,3.8,86535.49
2001,320000,1.8,33830.43
2003,320000,4.1,53894.38
2009,171144,5.0,64231.05
2012,212896,4.8,60743.78
2002,320000,1.6,30948.8
2015,88420,3.7,74316.08
2013,244000,2.5,55414.15
2020,88119,1.8,74393.81
2025,21398,1.4,84473.06
2003,288895,2.3,35685.68
2012,178041,2.1,59909.39
2022,46272,4.4,87159.89
2000,222407,2.7,41481.7
2022,46097,2.9,80683.15
2010,236908,2.6,53188.99
2021,115904,1.8,68053.85
2016,114338,2.6,64003.17
2025,17929,2.5,83556.92
2004,320000,4.8,55516.72
2023,71769,3.2,78031.99
2015,155380,2.7,57868.87
2020,27129,5.1,91930.97
2020,55283,4.0,83057.53
2015,172066,1.1,60562.67
2012,136322,3.2,60897.5
2021,53023,1.6,68773.44
2013,154688,4.4,69107.47
2026,4114,3.7,88658.23
2018,148999,1.2,61159.41
2017,148976,2.4,65684.91
2015,192139,2.4,63310.1
2006,320000,1.6,40237.64
2020,105034,2.9,74569.94
2006,169280,2.5,53006.97
2016,100732,5.0,75137.36
2021,115844,2.6,77470.37
2012,181713,4.6,66115.61
2026,10765,1.2,74049.47
2004,306420,4.2,51462.5
2005,320000,1.2,36132.77
2008,252785,2.3,47027.08
2026,3062,3.3,89221.06
2014,101476,1.7,61116.76
2007,179165,1.9,47506.98
2026,0,4.3,96842.6
2011,143780,4.4,69358.57
2007,320000,4.8,56062.69
2024,8981,4.3,95790.4
2004,320000,2.0,41719.6
2025,0,3.5,87827.71
2001,249272,1.1,32802.8
2015,127794,4.2,74044.4
2015,198069,3.3,63722.78
2025,21889,2.3,84159.21
2025,15437,1.2,79521.1
2022,55192,3.5,81722.66
2024,53813,3.2,84926.25
2023,36846,4.1,95139.05
2013,230788,2.4,56513.59
2023,35482,1.9,79987.76
2020,107525,1.6,66286.83
2010,230627,1.5,45909.28
2023,35119,4.9,88366.2
2000,320000,4.1,42733.05
2002,268751,2.7,42044.4
2004,249194,3.0,44359.44
2014,163411,4.0,69485.14
2002,320000,1.9,33593.99
2006,244564,3.2,51309.35
2006,176245,4.5,62235.79
2006,320000,3.8,49615.38
2001,320000,5.1,48404.66
2006,197897,4.2,59131.4
2007,320000,1.6,41217.05
2020,111637,3.6,77200.77
2015,154669,2.8,61876.41
2008,320000,1.8,45913.19
2003,280966,4.3,48328.7
2013,250012,3.5,57723.84
2008,209355,3.3,58161.03
2018,156466,3.7,67693.95
2006,320000,1.9,41995.73
2026,11449,4.7,100080.9
2002,320000,3.8,47293.35
2022,58153,2.1,75539.8
2018,77887,4.6,82242.99
2018,170599,3.0,70007.32
2024,36264,4.3,93502.99
2012,268286,2.0,50491.4
2019,69501,4.7,82509.95
2014,104659,4.1,73831.91
2018,73807,1.1,68835.5
2014,144067,3.6,64008.44
2026,3628,4.2,91382.83
2008,299742,3.9,54345.15
2019,91166,4.1,84069.06
2004,320000,4.6,51389.32
2001,248686,5.2,53682.69
2018,103637,3.6,73846.53
2005,320000,4.8,50602.05
2000,320000,5.1,49543.67
2017,93893,2.9,72245.33
2016,176078,3.6,75247.78
2017,161561,1.6,58591.05
2012,124481,5.0,71233.89
2022,26734,2.2,78307.11
2000,320000,2.0,32859.72
2004,320000,3.6,47849.11
2010,292647,4.3,52254.2
2026,412,4.5,98399.21
2019,97149,3.7,69581.06
2013,207797,1.0,52274.39
2025,10412,4.2,96056.3
2024,38374,2.6,82152.9
2002,320000,5.2,52613.81
2014,152347,3.8,64104.59
2025,25118,3.8,89636.45
2005,244582,2.0,41142.89
2004,320000,4.0,54920.23
2009,257948,4.1,63036.91
2026,19502,1.7,79696.42
2005,300137,1.5,36779.63
2017,117240,2.8,67522.33
2007,320000,2.7,45365.82
2019,82563,2.8,74585.97
2024,23981,1.1,75617.69
2001,320000,4.1,42623.46
2010,282294,5.1,61410.34
2015,173592,2.9,65397.64
2004,284511,4.4,46848.87
2017,116869,3.9,74666.15
2009,293456,4.4,54177.04
2000,320000,1.5,32365.06
2016,117554,1.2,59119.06
2001,277758,5.0,52859.0
2005,223380,1.8,47087.96
2004,284107,5.1,57865.14
2001,206481,3.1,44689.6
2011,297962,3.1,53173.67
2023,25150,1.8,78260.33
2008,320000,4.5,53680.4
2006,320000,3.0,42964.4
2021,51666,2.4,79158.39
2025,7361,1.3,79059.36
2008,231453,3.9,57200.99
2001,320000,3.2,39321.51
2020,88095,4.6,81721.26
2017,135104,2.0,63126.63
2026,5480,3.0,85555.26
2017,91402,5.1,78041.48
2025,31992,1.5,80361.77
2004,320000,4.3,56566.03
2004,170177,5.0,54256.76
2017,161260,3.1,63889.49
2020,69316,4.7,81664.53
2010,312608,1.6,42810.25
2011,285697,3.6,57987.72
2010,134463,3.0,62485.24
2001,320000,1.2,28572.52
2023,7612,2.5,78472.69
2024,45432,1.3,80432.13
2025,14844,2.8,83841.4
2013,197174,2.8,56555.26
2004,301650,3.1,45120.68
2010,196834,4.4,69168.02
2018,167809,1.7,64720.05
2004,309242,2.2,43335.39
2004,230936,5.2,61098.42
2026,4648,5.0,98831.41
2000,320000,4.6,47619.74
2016,105144,3.1,67282.64
2004,227075,4.8,56246.11
2000,320000,2.5,38524.33
2017,177994,1.8,56645.62
2004,311993,4.7,51781.13
2019,137509,2.6,67961.73
2022,60359,3.8,80264.07
2013,157390,2.6,55297.91
2004,293204,3.9,49108.64
2025,0,4.9,98751.33
2010,109160,4.0,67848.3
2020,113204,2.7,66730.74
2005,267849,4.4,52667.0
2004,296307,1.4,34195.86
2018,146488,2.1,66886.36
2005,217744,4.0,52432.57
2014,204009,2.8,58754.46
2016,179037,1.3,55394.65
2003,320000,3.0,42257.11
2008,226355,1.8,45695.57
2005,269042,1.9,42329.26
2000,256492,3.9,55397.3
2025,0,3.6,88841.02
2000,275550,1.7,31642.65
2022,57269,4.6,89168.47
2011,148047,3.0,60022.79
2007,320000,1.9,40344.61
2014,160394,1.8,61582.23
2024,22133,3.2,81662.03
2017,80050,3.8,76313.18
2002,320000,4.8,47465.9
2020,92088,2.4,74564.32
2020,55294,2.0,69679.1
2026,0,1.1,85753.35
2005,320000,3.8,51597.61
2022,77610,4.4,87554.19
2009,320000,2.9,44234.18
2009,284595,2.6,52109.32
2017,69150,4.1,77729.37
2014,117699,3.4,62779.58
2006,215067,4.8,56688.9
2005,264118,2.7,38133.27
2017,179116,4.9,79592.21
2026,0,3.2,90077.3
2006,248723,5.2,57329.48
2014,149686,2.8,63881.84
2008,241238,3.1,54064.02
2006,233408,3.2,51844.39
2021,88934,4.1,83701.02
2019,80120,1.0,69868.48
2012,228059,2.6,55156.57
2013,101123,3.8,73307.83
2011,167966,4.8,69839.9
2026,9964,2.9,84717.99
2025,29864,4.6,89938.42
2002,290018,2.4,42945.72
2022,62627,2.5,69384.51
2009,306704,3.1,53914.97
2017,90998,4.7,85099.73
2025,9726,3.3,87889.33
2011,143310,2.7,50358.21
2012,240518,3.7,63968.18
2016,170771,2.1,63694.58
2008,181884,4.7,62805.99
2007,174035,3.8,53768.25
2016,195808,2.8,62781.27
2005,320000,1.8,43693.16
2017,131234,3.9,75667.02
2006,284958,4.4,57185.6
2002,320000,4.5,48194.07
2002,256004,3.9,54143.86
2007,217598,4.5,59704.42
2002,320000,3.7,46913.72
2008,231128,3.5,56672.92
2011,169446,1.5,54700.09
2006,320000,3.0,43089.06
2014,96082,4.7,74860.64
2010,197715,1.4,47879.59
2002,296563,1.8,36061.27
2009,320000,4.4,59511.29
2000,320000,5.2,51441.95
2019,142757,4.3,73103.88
2011,273555,4.4,57734.52
2016,184443,2.6,61874.51
2003,215574,2.6,42994.41
2011,290651,5.1,57241.38
2021,38160,3.1,77241.74
2005,236862,3.5,52941.41
2026,0,1.1,79033.8
2011,260479,1.3,48762.51
2003,320000,3.7,49204.14
2004,320000,4.4,51624.6
2012,150184,3.6,66380.09
2025,40176,1.5,76999.97
2012,204232,3.1,56718.07
2004,316665,5.2,52668.95
2010,293069,2.0,45488.1
2023,43267,2.8,79580.79
2026,7479,4.9,101284.13
2016,196660,1.6,58787.39
2023,32350,1.5,78295.7
2021,61906,3.2,74880.44
2011,243169,3.1,51325.85
2023,38528,4.6,92376.65
2002,237531,4.7,53064.13
2021,34463,1.7,76439.84
2015,161220,4.0,69611.22
2015,183665,3.5,66737.61
2025,36715,2.1,78245.63
2007,320000,4.4,49179.0
2005,218054,3.9,54571.4
2017,151585,4.6,78756.54
2020,46707,2.5,77493.27
2000,278277,1.5,27066.92
2013,144996,1.3,53557.82
2010,162178,3.0,51161.59
2022,23238,4.4,91235.85
2023,25428,2.1,79158.46
2003,258518,4.4,51278.3
2015,215969,1.6,56916.26
2019,132450,2.3,66452.5
2007,203040,3.8,56530.92
2025,6567,2.1,85324.81
2024,29683,1.9,84310.19
2004,273643,3.6,50636.96
2000,320000,4.5,44854.09
2015,108999,1.6,66125.82
2023,32394,4.4,95706.42
2018,109250,2.2,69088.91
2020,88917,3.1,76344.01
2019,153417,2.1,60785.7
2003,320000,2.7,37903.56
2001,320000,2.2,33192.42
2001,320000,1.2,32542.7
2026,13180,3.9,88801.03
2025,27896,5.1,95172.89
2022,91487,4.1,81297.18
2001,320000,1.1,28075.74
2023,81960,3.3,76201.11
2026,6070,3.5,91813.45
2021,43925,3.6,88982.7
2011,209062,3.0,58153.52
2002,301049,4.9,48452.38
2009,162729,3.9,66050.0
2005,214598,4.3,60701.9
2017,131088,1.5,64511.97
2023,67252,2.7,81865.07
2013,236204,3.2,62289.71
2001,316721,1.8,36683.8
2010,124371,3.4,62509.72
2021,62660,4.8,86246.56
2017,139974,1.3,58817.47
2001,320000,3.3,36922.78
2009,161426,2.7,56409.14
2009,280236,3.9,52247.17
2000,228414,5.0,51967.67
2009,320000,3.7,48600.82
2022,91608,3.3,76930.16
2003,320000,4.5,50439.55
2013,189990,1.2,53202.14
2017,111424,4.2,73157.05
2018,124148,2.5,64012.71
2008,314876,3.3,46953.11
2015,149788,3.9,73650.35
2019,81396,1.9,71916.55
2016,119532,3.2,67386.91
2022,44304,4.4,89623.24
2005,248044,1.2,40627.68
2002,277239,1.1,34295.09
2025,23405,3.9,87268.56
2019,107914,2.2,70416.67
2012,201047,3.4,59161.35
2015,143340,1.2,53731.83
2024,18113,2.7,83829.41
2023,33709,4.9,92858.94
2021,35150,1.8,72764.54
2015,199676,1.2,47992.02
2019,142637,4.6,79339.9
2015,147341,2.4,61173.33
2012,278267,2.4,48078.53
2018,66053,1.7,66475.76
2000,201677,2.6,45867.91
2022,34806,2.0,82005.52
2008,182968,3.5,56307.52
2014,145743,2.9,65962.56
2017,120916,2.5,66221.41
2008,198747,1.3,46491.82
2008,152138,4.5,68273.14
2004,186547,2.8,46086.35
2002,320000,5.0,49081.57
2023,33948,1.2,74839.84
2013,211048,2.3,57594.56
2018,131362,1.7,62970.18
2004,194881,1.7,45416.48
2023,40825,2.2,74371.01
2008,287274,2.9,47003.57
2012,107013,4.1,64332.12
2013,219015,2.7,57151.61
2020,92889,3.9,76778.88
2003,320000,4.9,50984.81
2024,41679,3.1,82896.16
2003,216770,2.4,51048.91
2017,134383,4.3,79891.77
2005,316869,1.8,42500.62
2024,17449,4.8,91099.75
2015,164176,5.0,76644.15
2025,12640,1.8,78738.31
2025,27595,3.3,82495.5
2007,301235,1.3,46224.37
2006,176751,2.3,54139.23
2003,320000,1.5,37858.76
2019,89879,1.7,64545.12
2000,253080,3.7,46607.66
2005,255168,2.3,46268.73
2024,39781,4.8,94548.45
2017,118052,2.3,70210.97
2012,261922,2.9,58471.58
2003,293206,1.3,36898.46
2022,57434,5.0,87802.84
2022,38462,4.3,91580.17
2001,320000,5.1,50913.38
2020,105488,2.3,73907.86
2008,163762,2.7,53658.55
2018,77416,2.4,69947.49
2007,279397,3.0,47253.24
2000,320000,2.8,36324.97
2020,91834,4.6,77728.53
2022,25700,4.2,93145.4
2018,119889,4.9,76748.98
2004,320000,1.1,36039.05
2012,210672,1.7,54185.84
2014,190481,1.7,57461.2
2021,60076,3.8,81032.5
2020,69859,3.9,85666.14
2023,43339,3.4,77460.84
2017,142240,4.6,74166.88
2025,45011,4.5,89324.57
2022,52612,2.4,70900.94
2005,279296,1.7,38369.84
2019,119215,2.1,65292.98
2002,320000,3.9,48544.95
2020,42788,5.2,94684.7
2005,320000,2.2,36693.27
2008,258103,3.4,50415.88
2015,143806,3.0,58980.93
2010,257551,1.9,49956.38
2017,173967,4.8,71334.85
2013,137757,3.6,69428.21
2017,149072,2.3,64470.43
2015,197613,4.0,68350.65
2005,229016,2.6,47924.94
2018,152770,2.4,61853.88
2025,11637,3.5,85937.72
2015,157905,4.3,67742.49
2016,132501,2.2,69560.68
2019,60853,3.5,77846.27
2002,320000,1.8,34282.6
2004,237026,4.9,55833.22
2015,121861,5.1,75248.71
2010,215753,3.3,52725.39
2018,103423,3.8,79899.89
2024,25759,1.9,80290.08
2021,96162,1.1,60320.83
2005,307478,4.8,56808.86
2008,281909,3.0,46509.36
2003,232132,3.7,55849.79
2002,320000,3.9,41622.65
2020,48583,3.8,81545.69
2018,150107,1.7,59127.23
2005,201697,3.0,52814.37
2019,115909,3.5,83058.63
2012,124989,3.2,66451.94
2023,48188,2.2,74039.87
2019,78156,4.8,83910.49
2007,295362,5.1,56898.61
2013,108566,3.7,67258.04
2006,210474,1.2,46360.43
2024,29687,1.2,78055.94
2013,182677,2.1,59838.34
2023,37741,4.3,90814.18
2013,107658,3.1,64161.27
2013,114915,4.3,71064.24
2004,311308,2.4,38701.31
2025,42142,4.9,93438.52
2018,77675,4.3,76564.5
2007,213966,2.7,52750.11
2022,71019,2.6,73761.02
2006,320000,4.7,53309.87
2002,314075,5.0,46924.97
2018,120403,3.8,74548.24
2020,69972,1.8,65759.91
2015,97662,5.0,79536.72
2019,94894,2.4,73942.02
2006,150365,2.3,56407.46
2007,217758,1.6,51568.24
2010,218722,4.3,62998.11
2005,175300,1.4,42100.81
2006,248949,3.6,55755.3
2001,305582,1.7,35780.64
2006,320000,1.8,42120.91
2014,131417,3.4,62404.14
2009,201346,3.2,56624.73
2011,274189,4.2,62260.02
2024,34441,1.1,77287.74
2000,280177,1.4,32255.36
2022,83599,4.4,82346.81
2000,320000,4.1,43092.19
2013,106813,2.0,60491.23
2003,320000,1.6,37357.91
2012,116400,4.7,74476.04
2024,11902,4.3,90739.88
2000,320000,3.9,47576.48
2013,206688,4.8,65978.98
2012,179532,4.6,68978.1
2012,140793,3.0,61882.1
2016,71572,1.1,58358.23
2008,307136,1.5,45248.92
2021,91063,4.0,80875.58
2006,320000,5.0,57327.49
2009,162777,4.0,63559.18
2012,136394,2.7,64433.86
2024,0,2.8,85814.16
2014,218139,1.9,58102.97
2022,44167,1.1,75119.32
2003,320000,3.5,46193.98
2002,320000,4.0,44515.57
2013,237574,5.1,64748.88
2024,15227,5.2,92850.0
2006,320000,1.2,38552.84
2006,320000,1.5,45571.33
2004,315208,3.0,43425.27
2024,27739,4.3,92919.25
2002,319282,3.0,38002.85
2017,71546,2.9,66228.85
2010,217118,1.6,50078.43
2011,240415,3.4,55126.23
2019,61538,2.6,72267.7
2011,193933,5.0,63805.3
2000,224418,4.7,54019.5
2015,195996,3.8,69857.27
2000,320000,3.9,44021.06
2022,59989,2.5,73488.0
2025,7777,3.2,94335.93
2022,43616,3.4,86691.12
2011,280061,4.2,55462.79
2011,261739,1.5,50884.26
2015,205349,4.3,74370.56
2022,76431,3.1,74261.0
2020,86888,4.6,80348.68
2012,288460,4.0,59848.97
2021,92643,1.5,71777.02
2011,282736,1.7,45731.03
2020,101494,3.0,75018.76
2006,163554,3.9,61762.35
2012,266913,1.4,46797.9
2022,47988,2.8,78688.34
2006,168987,2.1,50931.03
2016,157246,2.4,65235.31
2007,185501,3.7,60555.88
2011,169510,2.4,56700.89
2008,214361,2.2,49626.35
2017,166666,4.7,77696.26
2020,117571,3.8,81233.03
2023,69414,1.1,67841.9
2009,151873,2.1,55699.65
2005,320000,4.8,51225.84
2025,25150,2.1,81944.62
2010,198027,3.0,55813.64
2017,160936,5.2,77242.37
2010,148974,3.5,62521.47
2022,67184,2.6,75283.48
2002,320000,2.4,38592.83
2001,320000,3.8,42035.67
2009,318709,2.4,47136.0
2011,217213,1.8,46881.18
2020,79297,1.4,66687.6
2012,232221,1.6,51857.29
2006,166513,1.9,45105.53
2002,320000,3.7,43507.21
2021,71000,4.6,83810.23
2013,195153,1.5,55259.85
2025,14693,3.3,86781.33
2008,300194,2.0,42728.8
2006,320000,4.6,56753.64
2007,295102,4.5,62844.01
2011,208177,1.2,49642.01
2003,305952,2.2,45999.94
2003,320000,5.1,55676.89
2021,79815,1.9,71440.25
2018,129183,1.6,64649.28
2013,254538,2.9,52998.47
2013,263165,1.1,46076.26
2013,190963,1.4,53627.33
2015,147635,1.4,60464.66
2007,273798,4.4,55497.6
2021,67565,1.8,71437.62
2000,320000,2.9,37404.73
2020,110840,3.7,78205.48
2021,66808,4.3,83317.47
2013,216129,5.2,68834.49
2007,287884,4.6,56229.52
2023,59010,4.5,90441.76
2022,24916,4.7,89762.22
2025,33019,3.9,94573.55
2000,320000,3.0,35209.57
2017,183875,4.3,75311.85
2000,320000,2.5,35317.94
2001,275312,2.5,35725.0
2001,249683,3.5,49575.47
2020,79816,3.5,73331.13
2019,123960,4.0,69439.71
2024,43964,3.5,86283.25
2017,143900,2.3,66885.74
2015,151914,1.1,56323.1
2004,320000,3.9,44241.89
2018,156335,1.8,62641.23
2024,39665,3.9,89536.08
2009,320000,5.1,53197.73
2018,130192,4.2,79626.1
2013,149477,4.5,67275.56
2014,144673,2.8,61988.07
2021,70571,2.5,71820.37
2007,186401,2.9,52855.04
2023,34111,1.6,73752.68
2026,1215,1.9,79236.14
2003,320000,3.0,42323.25
2013,165865,2.2,51893.85
2000,320000,2.4,30682.17
2009,189544,2.1,49102.51
2010,304526,2.5,49477.98
2017,90881,5.0,85510.55
2010,174623,1.9,49070.76
2009,189873,2.8,56297.62
2020,109846,1.0,62903.47
2020,45633,1.8,72015.07
2000,320000,1.1,32830.04
2009,306559,2.7,51227.63
2020,51005,3.4,76698.3
2002,320000,2.1,35098.75
2014,100431,4.6,73968.91
2013,171777,3.4,55933.87
2018,139798,3.5,75692.45
2018,132025,2.3,66215.42
2013,92264,1.5,59253.28
2011,159555,1.5,55733.51
2021,27749,3.1,81690.33
2010,214279,1.4,47947.86
2011,219419,1.2,48365.91
2011,179623,2.4,55882.1
2009,264913,3.4,55602.59
2017,72316,4.4,76340.16
2017,91436,1.8,62105.24
2024,20049,1.4,79738.22
2012,225904,4.1,67194.9
2020,51557,1.2,72606.89
2008,199168,1.9,48608.61
2025,4602,1.6,75784.49
2024,37033,4.0,87211.02
2015,133857,1.3,59572.75
2019,114619,3.3,77416.11
2015,99964,4.1,74181.21
2005,190551,1.4,43844.95
2025,37977,2.1,82132.75
2019,86022,2.2,68168.3
2011,153342,5.1,77582.45
2006,168529,1.3,46615.28
2018,110454,5.0,76137.4
2011,309704,4.5,58607.65
2022,42914,1.9,74998.88
2005,319596,4.6,44542.14
2014,197348,1.4,52673.55
2003,215756,2.5,40165.11
2019,91292,4.6,85860.82
2010,159903,1.4,53754.32
2005,237830,4.5,52054.29
2014,200018,2.0,59491.3
2015,126136,1.5,61061.41
2008,320000,2.6,43586.27
2025,21557,4.1,89090.13
2002,279108,2.5,42557.85
2008,223249,2.3,52363.64
2006,189351,3.5,53694.05
2024,20390,4.7,89885.18
2006,250623,2.5,46390.58
2005,320000,3.1,42498.85
2015,85720,4.7,74015.36
2007,184261,5.0,61961.28
2007,191802,3.6,61940.98
2006,249878,1.9,41284.23
2014,165772,2.7,60007.83
2020,75940,2.6,73678.69
2012,172506,1.6,55069.76
2024,26291,3.5,88139.5
2007,309416,3.8,52811.8
2022,71639,4.3,85059.49
2020,95959,4.7,77503.73
2001,320000,1.4,33729.17
2018,134103,3.7,73681.79
2026,0,4.1,92575.01
2018,177640,4.3,70661.38
2006,196600,2.3,41842.36
2011,243087,1.0,44929.62
2023,47976,3.1,85225.7
2008,258770,3.8,57546.83
2012,177897,4.8,72398.93
2015,205075,2.9,58730.78
2022,79714,4.3,83139.44
2025,16614,2.4,78411.77
2019,71859,3.5,77215.93
2011,177132,1.0,52205.59
2011,246675,1.9,52306.99
2017,89489,1.7,61533.41
2001,320000,1.5,35633.87
2011,114202,2.7,62145.34
2009,231772,3.5,58786.31
2025,14925,4.1,91431.7
2023,56884,4.7,90195.12
2007,262029,4.1,55915.13
2017,113081,2.8,67526.94
2012,144025,1.2,50551.58
2022,69800,4.5,78124.09
2013,219509,4.6,65210.03
2017,147878,2.2,64815.5
2019,122015,3.1,70963.01
2022,43462,1.1,69584.02
2019,57184,2.4,70663.81
2008,198541,4.5,63649.12
2019,63807,5.0,83485.76
2008,320000,3.6,52323.86
2019,93199,2.2,67415.78
2025,12959,4.1,93794.34
2012,140750,2.1,60561.72
2024,48045,4.7,92325.79
2004,217395,2.3,41800.2
2011,253625,4.4,62917.25
2023,32403,5.0,94334.88
2019,56894,4.0,79032.87
2008,193569,4.3,59958.4
2013,205083,1.1,47922.59
2002,320000,1.7,35352.01
2022,62905,4.3,87734.73
2003,320000,2.4,34669.5
2015,107924,3.3,63316.09
2013,188718,1.6,55167.77
2016,115242,4.3,76245.48
2011,225043,2.3,60370.12
2002,218036,3.4,45809.25
2017,123708,3.2,71996.11
2024,13546,2.9,86607.56
2016,194189,1.6,59859.22
2001,229559,3.7,48030.22
2002,209319,5.1,60266.98
2007,259364,2.6,42454.99
2008,320000,3.5,53532.97
2003,320000,2.7,41608.66
2024,26740,4.3,90884.92
2019,114735,3.7,78391.85
2020,60916,4.6,86429.13
2026,0,2.3,80093.02
2023,34371,1.4,76276.76
2004,201142,4.4,60114.65
2000,212287,1.2,34669.06
2019,74211,1.0,64301.96
2024,28954,2.2,80848.25
2018,171712,2.9,63127.85
2023,36647,2.2,77440.99
2016,159785,5.1,79112.71
2012,168448,3.0,61689.49
2003,224630,1.7,39242.14
2018,64953,2.3,73445.28
2007,251330,4.8,60923.72
2007,219182,3.9,54174.59
2023,48595,1.1,76811.67
2017,185606,3.4,62224.71
2012,249368,1.5,51918.5
2021,98947,3.7,75214.97
2019,83554,4.1,79215.37
2013,93181,2.9,67917.3
2026,4883,1.0,75976.09
2000,320000,4.2,39415.36
2013,126492,3.2,60022.66
2011,253925,2.7,50802.92
2003,208697,1.8,42726.04
2019,68344,3.2,76979.5
2002,320000,1.9,35106.66
2019,114390,1.8,70761.04
2020,111182,3.5,76910.24
2013,256157,2.5,53266.11
2006,234408,3.2,51889.64
2026,8388,4.2,96010.93
2019,112937,1.8,61753.64
2003,320000,1.7,31271.34
2019,68926,3.4,79211.74
2004,181078,1.7,46921.5
2016,124689,4.9,80249.05
2006,320000,5.0,54028.88
2017,129580,1.2,58074.45
2021,64789,3.7,86648.16
2021,52729,2.9,80178.38
2020,93810,3.3,71233.99
2019,140576,1.8,63182.72
2020,66040,3.6,76672.72
2024,22630,3.0,80380.91
2023,52812,1.2,75058.9
2020,62411,1.5,71923.36
2011,207557,3.4,56438.38
2007,296562,1.5,38372.81
2008,317585,5.0,60219.44
2016,106050,2.6,68630.76
2016,171339,3.5,67284.55
2011,158753,1.7,58942.05
2011,120141,2.3,58622.05
2019,119069,1.2,60796.76
2014,191245,2.5,55167.55
2000,300158,4.2,49682.67
2003,263871,1.0,41441.64
2008,247262,2.8,49914.92
2010,230114,1.8,56177.31
2019,110787,2.5,65964.15
2012,210860,4.3,63186.79
2011,252778,4.0,61428.59
2002,320000,2.2,38132.29
2001,276872,3.1,36442.22
2026,3470,3.2,86754.76
2023,23399,4.5,97556.2
2001,320000,2.5,37001.31
2012,141712,5.0,70266.04
2024,21698,2.3,84920.93
2019,66104,2.6,70268.35
2002,320000,1.7,36506.62
2011,198774,3.1,61110.88
2023,32394,3.5,86648.36
2008,319405,3.4,56243.51
2014,194141,5.0,75015.26
2008,233543,2.3,50997.34
2005,320000,1.3,36370.73
2023,21132,4.0,88927.58
